=== Análise de Erros ===

Erros de POS Tagging (632):
Gold: INTJ | Predito: VERB
Gold: (17, 'punct') | Predito: (4, 'punct')
Gold: (17, 'obj') | Predito: (19, 'obj')
Gold: (11, 'acl:relcl') | Predito: (4, 'acl:relcl')
Gold: (19, 'punct') | Predito: (21, 'punct')
Gold: (26, 'punct') | Predito: (21, 'punct')
Gold: (1, 'punct') | Predito: (4, 'punct')
Gold: (5, 'obj') | Predito: (5, 'nsubj')
Gold: (5, 'iobj') | Predito: (5, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'advcl') | Predito: (2, 'xcomp')
Gold: (2, 'parataxis') | Predito: (2, 'advcl')
Gold: (2, 'parataxis') | Predito: (2, 'conj')
Gold: (21, 'iobj') | Predito: (21, 'obl')
Gold: (33, 'mark') | Predito: (33, 'case')
Gold: (21, 'advcl') | Predito: (26, 'conj')
Gold: (33, 'obj') | Predito: (33, 'flat:foreign')
Gold: (33, 'punct') | Predito: (39, 'punct')
Gold: (39, 'case') | Predito: (39, 'det')
Gold: (33, 'obl') | Predito: (21, 'obl')
Gold: (33, 'punct') | Predito: (21, 'punct')
Gold: (33, 'obl') | Predito: (21, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'csubj') | Predito: (5, 'acl:relcl')
Gold: (10, 'mark') | Predito: (10, 'discourse')
Gold: (10, 'advmod') | Predito: (1, 'fixed')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'obj') | Predito: (10, 'nsubj')
Gold: (24, 'obj') | Predito: (24, 'nsubj')
Gold: (22, 'punct') | Predito: (21, 'punct')
Gold: (22, 'case') | Predito: (21, 'case')
Gold: (24, 'obl') | Predito: (18, 'fixed')
Gold: (13, 'acl:relcl') | Predito: (16, 'acl:relcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'punct') | Predito: (7, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (18, 'obl') | Predito: (21, 'nmod')
Gold: (18, 'obl') | Predito: (25, 'nmod')
Gold: (14, 'xcomp') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (4, 'acl:relcl')
Gold: (14, 'punct') | Predito: (4, 'punct')
Gold: (8, 'cc') | Predito: (10, 'cc')
Gold: (1, 'punct') | Predito: (10, 'punct')
Gold: (5, 'case') | Predito: (10, 'mark')
Gold: (5, 'det') | Predito: (3, 'fixed')
Gold: (8, 'obl') | Predito: (3, 'fixed')
Gold: (5, 'punct') | Predito: (3, 'punct')
Gold: (8, 'advmod') | Predito: (10, 'advmod')
Gold: (0, 'root') | Predito: (10, 'cop')
Gold: (8, 'nsubj') | Predito: (0, 'ROOT')
Gold: (16, 'mark') | Predito: (16, 'nsubj')
Gold: (8, 'ccomp') | Predito: (13, 'acl:relcl')
Gold: (16, 'punct') | Predito: (10, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'case') | Predito: (4, 'compound')
Gold: (4, 'obl') | Predito: (4, 'compound')
Gold: (11, 'appos') | Predito: (2, 'nmod')
Gold: (18, 'punct') | Predito: (15, 'punct')
Gold: (8, 'nmod') | Predito: (23, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (24, 'conj') | Predito: (27, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'expl') | Predito: (4, 'obj')
Gold: (4, 'obj') | Predito: (4, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'expl') | Predito: (8, 'obj')
Gold: (8, 'obj') | Predito: (8, 'obl')
Gold: (21, 'case') | Predito: (21, 'det')
Gold: (12, 'nmod') | Predito: (8, 'obl')
Gold: (24, 'nmod') | Predito: (26, 'nmod')
Gold: (32, 'punct') | Predito: (39, 'punct')
Gold: (24, 'nmod') | Predito: (26, 'nmod')
Gold: (24, 'acl') | Predito: (41, 'acl')
Gold: (52, 'det') | Predito: (45, 'obl')
Gold: (48, 'nmod') | Predito: (51, 'flat:name')
Gold: (55, 'case') | Predito: (54, 'case')
Gold: (55, 'det') | Predito: (51, 'nmod')
Gold: (51, 'nmod') | Predito: (54, 'flat:name')
Gold: (48, 'appos') | Predito: (54, 'appos')
Gold: (8, 'punct') | Predito: (6, 'punct')
Gold: (15, 'punct') | Predito: (1, 'punct')
Gold: (15, 'punct') | Predito: (20, 'punct')
Gold: (1, 'conj') | Predito: (1, 'advcl')
Gold: (41, 'advmod') | Predito: (43, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (47, 'punct') | Predito: (41, 'punct')
Gold: (45, 'conj') | Predito: (41, 'dep')
Gold: (45, 'nmod') | Predito: (47, 'nmod')
Gold: (43, 'punct') | Predito: (41, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (27, 'mark') | Predito: (25, 'case')
Gold: (24, 'fixed') | Predito: (23, 'obl')
Gold: (24, 'fixed') | Predito: (27, 'nsubj')
Gold: (23, 'ccomp') | Predito: (25, 'acl:relcl')
Gold: (31, 'case') | Predito: (31, 'amod')
Gold: (0, 'root') | Predito: (19, 'advcl')
Gold: (12, 'parataxis') | Predito: (0, 'ROOT')
Gold: (21, 'punct') | Predito: (24, 'punct')
Gold: (12, 'punct') | Predito: (19, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'nmod') | Predito: (12, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'obl') | Predito: (12, 'obj')
Gold: (12, 'obj') | Predito: (32, 'nsubj')
Gold: (19, 'punct') | Predito: (21, 'punct')
Gold: (32, 'obj') | Predito: (18, 'conj')
Gold: (12, 'xcomp') | Predito: (12, 'parataxis')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'cc') | Predito: (12, 'cc')
Gold: (6, 'advcl') | Predito: (6, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'nmod') | Predito: (5, 'obl')
Gold: (17, 'expl') | Predito: (17, 'dep')
Gold: (24, 'punct') | Predito: (17, 'punct')
Gold: (5, 'conj') | Predito: (5, 'advcl')
Gold: (29, 'amod') | Predito: (29, 'flat:name')
Gold: (29, 'appos') | Predito: (29, 'flat:name')
Gold: (31, 'flat:name') | Predito: (29, 'flat:name')
Gold: (31, 'flat:name') | Predito: (29, 'nmod')
Gold: (26, 'appos') | Predito: (29, 'appos')
Gold: (25, 'cc') | Predito: (26, 'cc')
Gold: (14, 'nmod') | Predito: (18, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'expl') | Predito: (7, 'mark')
Gold: (3, 'xcomp') | Predito: (3, 'advcl')
Gold: (19, 'mark') | Predito: (21, 'mark')
Gold: (12, 'advcl') | Predito: (18, 'fixed')
Gold: (19, 'obl') | Predito: (12, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'obl') | Predito: (22, 'obl')
Gold: (32, 'nmod') | Predito: (29, 'nmod')
Gold: (11, 'advcl') | Predito: (22, 'advcl')
Gold: (59, 'obl') | Predito: (51, 'nmod')
Gold: (4, 'case') | Predito: (4, 'det')
Gold: (16, 'obl') | Predito: (16, 'nsubj')
Gold: (20, 'obj') | Predito: (16, 'obj')
Gold: (16, 'advcl') | Predito: (16, 'xcomp')
Gold: (16, 'punct') | Predito: (20, 'punct')
Gold: (16, 'advcl') | Predito: (20, 'advcl')
Gold: (24, 'acl') | Predito: (23, 'ccomp')
Gold: (16, 'punct') | Predito: (31, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (23, 'nmod') | Predito: (21, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'nmod') | Predito: (14, 'amod')
Gold: (40, 'obl') | Predito: (1, 'obl')
Gold: (40, 'nsubj') | Predito: (5, 'appos')
Gold: (9, 'obl') | Predito: (9, 'nmod')
Gold: (13, 'appos') | Predito: (9, 'appos')
Gold: (25, 'punct') | Predito: (33, 'punct')
Gold: (9, 'obl') | Predito: (40, 'obl')
Gold: (40, 'punct') | Predito: (33, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (45, 'punct') | Predito: (50, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (35, 'conj') | Predito: (39, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'punct') | Predito: (6, 'punct')
Gold: (2, 'cc') | Predito: (6, 'case')
Gold: (5, 'fixed') | Predito: (12, 'obl')
Gold: (5, 'fixed') | Predito: (6, 'fixed')
Gold: (5, 'punct') | Predito: (7, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'conj') | Predito: (8, 'det')
Gold: (7, 'xcomp') | Predito: (5, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'obl') | Predito: (6, 'nmod')
Gold: (6, 'xcomp') | Predito: (8, 'amod')
Gold: (11, 'punct') | Predito: (4, 'punct')
Gold: (4, 'conj') | Predito: (0, 'ROOT')
Gold: (11, 'xcomp') | Predito: (11, 'amod')
Gold: (4, 'conj') | Predito: (11, 'parataxis')
Gold: (15, 'xcomp') | Predito: (15, 'nmod')
Gold: (4, 'punct') | Predito: (11, 'punct')
Gold: (4, 'punct') | Predito: (11, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'acl:relcl') | Predito: (4, 'advcl')
Gold: (18, 'obj') | Predito: (20, 'obj')
Gold: (23, 'obj') | Predito: (23, 'nsubj')
Gold: (26, 'advmod') | Predito: (23, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (20, 'obl') | Predito: (20, 'conj')
Gold: (22, 'nsubj') | Predito: (20, 'nsubj')
Gold: (22, 'obl') | Predito: (20, 'obl')
Gold: (6, 'acl') | Predito: (6, 'advcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (16, 'obj') | Predito: (20, 'nsubj')
Gold: (16, 'advcl') | Predito: (0, 'ROOT')
Gold: (20, 'conj') | Predito: (23, 'obj')
Gold: (25, 'obj') | Predito: (25, 'flat:name')
Gold: (16, 'punct') | Predito: (20, 'punct')
Gold: (5, 'nummod') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (1, 'conj')
Gold: (8, 'nmod') | Predito: (5, 'nmod')
Gold: (25, 'mark') | Predito: (13, 'case')
Gold: (11, 'acl') | Predito: (5, 'acl')
Gold: (5, 'punct') | Predito: (1, 'punct')
Gold: (2, 'amod') | Predito: (2, 'flat:name')
Gold: (2, 'conj') | Predito: (2, 'appos')
Gold: (17, 'amod') | Predito: (17, 'flat:name')
Gold: (2, 'conj') | Predito: (31, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (31, 'obl') | Predito: (33, 'nmod')
Gold: (33, 'nmod') | Predito: (36, 'nmod')
Gold: (8, 'nmod') | Predito: (0, 'ROOT')
Gold: (8, 'nsubj') | Predito: (8, 'det')
Gold: (0, 'root') | Predito: (1, 'conj')
Gold: (8, 'punct') | Predito: (1, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (19, 'cc') | Predito: (15, 'cc')
Gold: (3, 'conj') | Predito: (3, 'acl:relcl')
Gold: (19, 'obj') | Predito: (19, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'vocative') | Predito: (14, 'flat:name')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'acl') | Predito: (4, 'acl')
Gold: (2, 'appos') | Predito: (5, 'appos')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (44, 'punct') | Predito: (36, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'punct') | Predito: (19, 'punct')
Gold: (21, 'nsubj') | Predito: (22, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'ccomp') | Predito: (2, 'csubj')
Gold: (18, 'case') | Predito: (18, 'advmod')
Gold: (18, 'advmod') | Predito: (15, 'fixed')
Gold: (12, 'nmod') | Predito: (2, 'obl')
Gold: (21, 'conj') | Predito: (20, 'conj')
Gold: (21, 'conj') | Predito: (23, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'case') | Predito: (5, 'mark')
Gold: (3, 'obj') | Predito: (3, 'xcomp')
Gold: (8, 'advmod') | Predito: (8, 'mark')
Gold: (3, 'ccomp') | Predito: (5, 'advcl')
Gold: (9, 'iobj') | Predito: (9, 'obl')
Gold: (16, 'obj') | Predito: (16, 'nsubj')
Gold: (14, 'acl') | Predito: (16, 'xcomp')
Gold: (31, 'fixed') | Predito: (33, 'det')
Gold: (38, 'iobj') | Predito: (38, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'case') | Predito: (5, 'mark')
Gold: (3, 'obj') | Predito: (3, 'xcomp')
Gold: (8, 'advmod') | Predito: (8, 'mark')
Gold: (3, 'ccomp') | Predito: (5, 'advcl')
Gold: (45, 'det') | Predito: (43, 'obl')
Gold: (27, 'acl:relcl') | Predito: (25, 'advcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'obl') | Predito: (13, 'nmod')
Gold: (21, 'nsubj') | Predito: (21, 'obj')
Gold: (23, 'acl:relcl') | Predito: (29, 'acl:relcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (16, 'obl') | Predito: (17, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (24, 'mark') | Predito: (28, 'mark')
Gold: (24, 'punct') | Predito: (6, 'punct')
Gold: (24, 'advmod') | Predito: (3, 'advmod')
Gold: (12, 'punct') | Predito: (6, 'punct')
Gold: (24, 'punct') | Predito: (17, 'punct')
Gold: (28, 'appos') | Predito: (24, 'xcomp')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'compound') | Predito: (10, 'nmod')
Gold: (7, 'nsubj:pass') | Predito: (7, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (16, 'xcomp') | Predito: (16, 'obl')
Gold: (23, 'appos') | Predito: (16, 'xcomp')
Gold: (33, 'expl') | Predito: (33, 'obj')
Gold: (33, 'xcomp') | Predito: (33, 'obj')
Gold: (48, 'punct') | Predito: (44, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'expl') | Predito: (6, 'obj')
Gold: (6, 'nsubj') | Predito: (6, 'obj')
Gold: (24, 'conj') | Predito: (27, 'conj')
Gold: (36, 'nmod') | Predito: (6, 'obl')
Gold: (39, 'punct') | Predito: (46, 'punct')
Gold: (36, 'nmod') | Predito: (41, 'nmod')
Gold: (48, 'obj') | Predito: (48, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'acl') | Predito: (9, 'acl')
Gold: (17, 'punct') | Predito: (22, 'punct')
Gold: (17, 'obl:agent') | Predito: (2, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'parataxis') | Predito: (6, 'advmod')
Gold: (3, 'discourse') | Predito: (3, 'fixed')
Gold: (3, 'cop') | Predito: (1, 'parataxis')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'iobj') | Predito: (2, 'obj')
Gold: (11, 'conj') | Predito: (2, 'dep')
Gold: (11, 'conj') | Predito: (15, 'conj')
Gold: (11, 'acl:relcl') | Predito: (13, 'acl:relcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'nsubj') | Predito: (13, 'obj')
Gold: (13, 'obj') | Predito: (13, 'obl')
Gold: (5, 'punct') | Predito: (16, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (21, 'expl') | Predito: (21, 'obj')
Gold: (20, 'conj') | Predito: (21, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'expl') | Predito: (5, 'obj')
Gold: (5, 'obj') | Predito: (5, 'obl')
Gold: (3, 'vocative') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (7, 'xcomp') | Predito: (7, 'ccomp')
Gold: (3, 'nmod') | Predito: (5, 'nmod')
Gold: (16, 'advcl') | Predito: (17, 'advcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (16, 'mark') | Predito: (16, 'det')
Gold: (14, 'xcomp') | Predito: (14, 'nsubj')
Gold: (16, 'expl') | Predito: (14, 'xcomp')
Gold: (16, 'punct') | Predito: (14, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'parataxis') | Predito: (4, 'conj')
Gold: (14, 'amod') | Predito: (13, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'nmod') | Predito: (7, 'obl')
Gold: (22, 'cc') | Predito: (22, 'case')
Gold: (18, 'conj') | Predito: (18, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'punct') | Predito: (3, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (21, 'mark') | Predito: (13, 'mark')
Gold: (21, 'advcl') | Predito: (8, 'ccomp')
Gold: (19, 'case') | Predito: (22, 'advmod')
Gold: (15, 'nmod') | Predito: (21, 'nsubj')
Gold: (8, 'ccomp') | Predito: (13, 'advcl')
Gold: (32, 'mark') | Predito: (34, 'mark')
Gold: (32, 'mark') | Predito: (34, 'mark')
Gold: (22, 'advcl') | Predito: (23, 'advcl')
Gold: (38, 'xcomp') | Predito: (38, 'acl')
Gold: (38, 'conj') | Predito: (22, 'conj')
Gold: (43, 'xcomp') | Predito: (43, 'acl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'appos') | Predito: (3, 'obl')
Gold: (26, 'acl:relcl') | Predito: (14, 'acl:relcl')
Gold: (37, 'advcl') | Predito: (37, 'xcomp')
Gold: (11, 'obj') | Predito: (4, 'obl')
Gold: (24, 'acl:relcl') | Predito: (27, 'acl:relcl')
Gold: (15, 'punct') | Predito: (34, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'nsubj') | Predito: (21, 'mark')
Gold: (21, 'obl') | Predito: (14, 'fixed')
Gold: (17, 'case') | Predito: (15, 'fixed')
Gold: (15, 'nmod') | Predito: (14, 'fixed')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'punct') | Predito: (2, 'punct')
Gold: (10, 'advmod') | Predito: (10, 'mark')
Gold: (10, 'mark') | Predito: (10, 'obj')
Gold: (3, 'advcl') | Predito: (2, 'advcl')
Gold: (14, 'punct') | Predito: (10, 'punct')
Gold: (17, 'conj') | Predito: (20, 'conj')
Gold: (10, 'obj') | Predito: (10, 'obl')
Gold: (26, 'advcl') | Predito: (10, 'advcl')
Gold: (27, 'obl') | Predito: (10, 'obl')
Gold: (25, 'conj') | Predito: (32, 'conj')
Gold: (43, 'nmod') | Predito: (10, 'obl')
Gold: (46, 'punct') | Predito: (10, 'punct')
Gold: (53, 'xcomp') | Predito: (53, 'advcl')
Gold: (52, 'advmod') | Predito: (21, 'advmod')
Gold: (52, 'nsubj') | Predito: (21, 'nsubj')
Gold: (21, 'cc') | Predito: (21, 'mark')
Gold: (52, 'advcl') | Predito: (54, 'advcl')
Gold: (25, 'obl') | Predito: (26, 'obl')
Gold: (49, 'punct') | Predito: (37, 'punct')
Gold: (49, 'advmod') | Predito: (37, 'case')
Gold: (49, 'nsubj') | Predito: (33, 'nmod')
Gold: (21, 'advcl') | Predito: (25, 'advcl')
Gold: (49, 'punct') | Predito: (21, 'punct')
Gold: (52, 'punct') | Predito: (21, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (54, 'xcomp') | Predito: (54, 'obl')
Gold: (54, 'obj') | Predito: (59, 'appos')
Gold: (73, 'nmod') | Predito: (75, 'nmod')
Gold: (6, 'amod') | Predito: (9, 'amod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (23, 'det') | Predito: (23, 'obj')
Gold: (39, 'mark') | Predito: (40, 'mark')
Gold: (39, 'punct') | Predito: (33, 'punct')
Gold: (39, 'obl') | Predito: (40, 'obl')
Gold: (23, 'ccomp') | Predito: (26, 'acl:relcl')
Gold: (40, 'xcomp') | Predito: (42, 'acl')
Gold: (5, 'nsubj') | Predito: (1, 'nmod')
Gold: (1, 'acl') | Predito: (4, 'acl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'iobj') | Predito: (15, 'nmod')
Gold: (2, 'punct') | Predito: (1, 'punct')
Gold: (12, 'mark') | Predito: (11, 'det')
Gold: (10, 'fixed') | Predito: (21, 'obl')
Gold: (21, 'advcl') | Predito: (11, 'acl')
Gold: (12, 'nsubj') | Predito: (11, 'nmod')
Gold: (21, 'punct') | Predito: (11, 'punct')
Gold: (34, 'punct') | Predito: (21, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (41, 'mark') | Predito: (43, 'mark')
Gold: (41, 'punct') | Predito: (43, 'punct')
Gold: (43, 'obj') | Predito: (41, 'xcomp')
Gold: (58, 'punct') | Predito: (41, 'punct')
Gold: (57, 'amod') | Predito: (41, 'xcomp')
Gold: (5, 'cc') | Predito: (2, 'cc')
Gold: (1, 'fixed') | Predito: (23, 'dep')
Gold: (1, 'punct') | Predito: (2, 'punct')
Gold: (5, 'advmod') | Predito: (8, 'advmod')
Gold: (0, 'root') | Predito: (8, 'cop')
Gold: (5, 'obj') | Predito: (23, 'nsubj')
Gold: (8, 'acl') | Predito: (8, 'nmod')
Gold: (10, 'obj') | Predito: (10, 'flat:name')
Gold: (23, 'punct') | Predito: (15, 'punct')
Gold: (23, 'cc') | Predito: (15, 'cc')
Gold: (23, 'nsubj') | Predito: (8, 'conj')
Gold: (5, 'conj') | Predito: (0, 'ROOT')
Gold: (35, 'mark') | Predito: (23, 'fixed')
Gold: (27, 'punct') | Predito: (29, 'punct')
Gold: (27, 'mark') | Predito: (29, 'case')
Gold: (35, 'advcl') | Predito: (26, 'fixed')
Gold: (29, 'case') | Predito: (26, 'fixed')
Gold: (27, 'advmod') | Predito: (24, 'advmod')
Gold: (27, 'punct') | Predito: (29, 'punct')
Gold: (5, 'punct') | Predito: (23, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (27, 'mark') | Predito: (25, 'case')
Gold: (6, 'advcl') | Predito: (8, 'acl')
Gold: (12, 'obj') | Predito: (15, 'mark')
Gold: (12, 'obl') | Predito: (12, 'xcomp')
Gold: (9, 'punct') | Predito: (22, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'mark') | Predito: (8, 'case')
Gold: (10, 'nsubj') | Predito: (10, 'obl')
Gold: (30, 'cc') | Predito: (16, 'cc')
Gold: (30, 'advmod') | Predito: (16, 'advmod')
Gold: (30, 'advcl') | Predito: (10, 'conj')
Gold: (19, 'nmod') | Predito: (17, 'obl')
Gold: (16, 'punct') | Predito: (17, 'punct')
Gold: (2, 'conj') | Predito: (30, 'advcl')
Gold: (32, 'xcomp') | Predito: (32, 'nsubj')
Gold: (42, 'punct') | Predito: (2, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'conj') | Predito: (4, 'acl')
Gold: (12, 'conj') | Predito: (17, 'conj')
Gold: (25, 'punct') | Predito: (14, 'punct')
Gold: (27, 'appos') | Predito: (25, 'appos')
Gold: (30, 'punct') | Predito: (48, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'obj') | Predito: (13, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'ccomp') | Predito: (10, 'parataxis')
Gold: (10, 'punct') | Predito: (7, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'punct') | Predito: (3, 'punct')
Gold: (6, 'appos') | Predito: (20, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (24, 'obl') | Predito: (24, 'obj')
Gold: (4, 'punct') | Predito: (6, 'punct')
Gold: (20, 'parataxis') | Predito: (6, 'nsubj')
Gold: (4, 'cop') | Predito: (6, 'cop')
Gold: (4, 'csubj') | Predito: (20, 'parataxis')
Gold: (6, 'csubj') | Predito: (6, 'ccomp')
Gold: (4, 'punct') | Predito: (6, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (23, 'expl') | Predito: (23, 'dep')
Gold: (27, 'case') | Predito: (27, 'det')
Gold: (27, 'nmod') | Predito: (30, 'nmod')
Gold: (32, 'conj') | Predito: (30, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (17, 'nmod') | Predito: (17, 'flat:name')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'obl') | Predito: (12, 'nmod')
Gold: (16, 'punct') | Predito: (20, 'punct')
Gold: (3, 'ccomp') | Predito: (7, 'acl:relcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (29, 'punct') | Predito: (24, 'punct')
Gold: (25, 'acl:relcl') | Predito: (24, 'ccomp')
Gold: (33, 'obl') | Predito: (35, 'obl')
Gold: (38, 'advcl') | Predito: (35, 'advcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'punct') | Predito: (5, 'punct')
Gold: (10, 'appos') | Predito: (5, 'obl')
Gold: (24, 'advmod') | Predito: (20, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'csubj') | Predito: (12, 'xcomp')
Gold: (8, 'punct') | Predito: (3, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'advcl') | Predito: (8, 'ccomp')
Gold: (6, 'advmod') | Predito: (3, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'ccomp') | Predito: (3, 'conj')
Gold: (3, 'punct') | Predito: (6, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'obl') | Predito: (9, 'obj')
Gold: (6, 'acl') | Predito: (12, 'acl')
Gold: (14, 'obl') | Predito: (14, 'obj')
Gold: (8, 'punct') | Predito: (4, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'expl') | Predito: (12, 'mark')
Gold: (1, 'nsubj') | Predito: (2, 'dep')
Gold: (4, 'amod') | Predito: (6, 'amod')
Gold: (12, 'cc') | Predito: (14, 'cc')
Gold: (1, 'conj') | Predito: (1, 'ccomp')
Gold: (0, 'root') | Predito: (0, 'ROOT')
